cus,cus_code,mon,mon_axis,influence,contribution,mount_i,total_time_i,total_time_change_i,mount_e,total_time_e,total_time_change_e,spend_time_i_1,spend_time_i_0,spend_time_e_1,spend_time_e_0,rate24_i_1,rate24_i_0,rate24_e_1,rate24_e_0,w_rate_ie,w_rate_i,w_rate_e,check_rate_ie,check_rate_i,check_rate_e,catch_rate_ie,catch_rate_i,catch_rate_e, bill_num_ie, bill_num_i, bill_num_e, bill_rate_ie, bill_rate_i, bill_rate_e,kqy_num_ie,kqy_num_i,kqy_num_e,kqy_rate_ie,kqy_rate_i,kqy_rate_e,kgq_num_ie,kgq_num_i,kgq_num_e,kgq_rate_ie,kgq_rate_i,kgq_rate_e
驻同安办事处,37AL,201412,1412,0.70 ,2.94 ,1488,3972.96,-2194.68,453100.00%,3896.66,223.06,2.67,6.58,0.86,1.01,97.11,94.55,99.85,99.03,96.99,94.65,98.93,3.15,3.71,2.79,16.76,14.91,18.32,290,290,0,1.96,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201501,1501,0.81 ,-6.03 ,1509,4527,554.04,383000.00%,3102.3,-794.36,3,2.76,0.81,0.94,95.96,97.46,99.95,99.87,97.19,95.05,99.03,3.08,3.26,2.95,15.43,9.56,20,138,138,0,1.81,5.04,0,95,61,34,1.25,2.23,0.7,4604,822,3782,60.38,30,77.42
驻同安办事处,37AL,201502,1502,1.19 ,0.08 ,946,4379.98,-147.02,263500.00%,2055.3,-1047,4.63,4.45,0.78,1.15,95.03,96.27,100,99.88,97.59,95.83,99.11,2.89,3.47,2.49,17.56,11.11,23.58,44,44,0,0.78,2.06,0,108,51,57,1.91,2.39,1.61,3061,485,2576,54.04,22.74,72.95
驻同安办事处,37AL,201503,1503,0.81 ,1.06 ,1633,3592.6,-787.38,350100.00%,3045.87,990.57,2.2,6.85,0.87,1.05,97.86,95.3,100,99.67,97.43,95.35,99.33,3.59,4.09,3.21,15.7,14.53,16.85,116,116,0,1.7,4.58,0,92,42,50,1.35,1.66,1.16,4294,864,3430,62.88,34.12,79.82
驻同安办事处,37AL,201504,1504,1.25 ,-59.11 ,1630,5558.3,1965.7,409800.00%,3155.46,109.59,3.41,5.98,0.77,0.69,97.67,94.35,99.98,99.82,97.91,95.87,99.57,3.03,3.43,2.76,12.69,13.25,12.22,77,71,6,1.03,2.82,0.12,161,47,114,2.15,1.87,2.3,4795,818,3977,64.17,32.49,80.28
驻同安办事处,37AL,201505,1505,3.69 ,-66.05 ,1529,15809.86,10251.56,393200.00%,4128.6,973.14,10.34,6.1,1.05,0.68,98.43,94.36,99.87,99.66,97.34,95.19,99.14,3.54,4.01,3.21,18.66,14.55,22.16,50,34,16,0.68,1.31,0.34,221,59,162,3,2.27,3.39,4521,768,3753,61.3,29.54,78.6
驻同安办事处,37AL,201506,1506,1.02 ,72.57 ,1640,4526.4,-11283.46,326400.00%,2513.28,-1615.32,2.76,5.71,0.77,0.61,98.48,95.46,99.94,99.75,97.69,96.03,99.19,3.67,3.6,3.73,15.17,11.92,17.56,38,31,7,0.56,1.2,0.17,233,68,165,3.42,2.62,3.91,3957,836,3121,58.05,32.23,73.9
驻同安办事处,37AL,201507,1507,1.03 ,0.92 ,1604,4122.28,-404.12,372100.00%,2865.17,351.89,2.57,7.14,0.77,0.54,98.32,93.69,99.92,99.64,98.25,96.98,99.38,3.48,3.11,3.74,14.09,10.79,16.09,64,53,11,0.86,1.91,0.24,156,48,108,2.1,1.73,2.32,4473,872,3601,60.13,31.39,77.26
驻同安办事处,37AL,201508,1508,0.90 ,-0.74 ,1685,6588.35,2466.07,343700.00%,2783.97,-81.2,3.91,5.66,0.81,0.72,95.96,93.52,99.94,99.8,98.19,96.73,99.51,4.65,5.42,4.08,14.08,8.3,19.83,100,84,16,1.4,3.08,0.36,144,52,92,2.02,1.9,2.09,4190,833,3357,58.66,30.5,76.09
驻同安办事处,37AL,201509,1509,2.54 ,-1.90 ,1705,11713.35,5125,531900.00%,4042.44,1258.47,6.87,4.31,0.76,0.77,93.02,96.87,99.85,99.84,98.14,96.43,99.32,4.74,7.52,3.11,17.46,12.68,24.21,145,129,16,1.61,4.9,0.25,166,54,112,1.85,2.05,1.76,6085,873,5212,67.63,33.18,81.87
驻同安办事处,37AL,201510,1510,1.96 ,4.52 ,1433,6978.71,-4734.64,336800.00%,2660.72,-1381.72,4.87,7.44,0.79,0.62,95.53,92.94,99.82,99.89,97.94,96.41,99.27,5.88,9.81,3.1,10.03,8.35,13.81,108,84,24,1.51,3.01,0.55,131,33,98,1.83,1.18,2.23,4092,835,3257,57.02,29.92,74.28
驻同安办事处,37AL,201511,1511,2.89 ,-4.25 ,1588,8956.32,1977.61,380500.00%,2701.55,40.83,5.64,5.15,0.71,0.73,95.59,94.56,100,99.68,97.3,95.7,98.63,5.86,7.73,4.54,17.15,14.88,19.86,130,122,8,1.69,4.36,0.16,146,49,97,1.9,1.75,1.98,4668,965,3703,60.66,34.46,75.65
驻同安办事处,37AL,201512,1512,3.27 ,-5.35 ,1822,11934.1,2977.78,385400.00%,3507.14,805.59,6.55,8.71,0.91,1.99,93.91,91.84,99.66,99.1,96.87,93.71,99.63,4.74,5.23,4.39,9.82,5.38,13.53,173,135,38,2.21,4.42,0.79,159,49,110,2.03,1.6,2.3,4795,1031,3764,61.12,33.77,78.55
驻同安办事处,37AL,201601,1601,2.49 ,8.09 ,1591,7827.72,-4106.38,352300.00%,3029.78,-477.36,4.92,11.42,0.86,2.78,94.03,91.53,99.74,97.96,97.46,95.09,99.45,5.63,6.6,4.96,10.75,8.7,12.64,151,123,28,2.07,4.46,0.62,117,48,69,1.6,1.74,1.52,4397,902,3495,60.15,32.68,76.81
驻同安办事处,37AL,201602,1602,5.03 ,-2.63 ,1182,10578.9,2751.18,194300.00%,2389.89,-639.89,8.95,10.91,1.23,2.61,92.13,88.91,99.69,98,98.11,96.64,99.62,4.6,5.41,3.94,13.57,12.84,14.39,116,100,16,2.41,4.51,0.62,134,67,67,2.79,3.02,2.58,2549,677,1872,52.98,30.51,72.22
驻同安办事处,37AL,201603,1603,3.91 ,-2.65 ,1973,15586.7,5007.8,329400.00%,4413.96,2024.07,7.9,7.97,1.34,2.93,92.04,91.65,99.85,97.98,98.13,96.54,99.62,5.17,6.31,4.26,15.34,14.29,16.6,159,123,36,2.39,4.72,0.89,174,58,116,2.62,2.23,2.87,4154,991,3163,62.52,38.03,78.33
驻同安办事处,37AL,201604,1604,3.10 ,9.18 ,1950,13162.5,-2424.2,358800.00%,4700.28,286.32,6.75,7.88,1.31,2.75,94.67,91.21,99.8,98.58,98.32,96.91,99.56,2.96,4.19,2.01,15.61,15.68,15.52,167,130,37,2.41,5.19,0.83,155,53,102,2.23,2.12,2.3,4470,992,3478,64.38,39.6,78.37
驻同安办事处,37AL,201605,1605,0.75 ,15.45 ,1058,3660.68,-9501.82,335900.00%,3325.41,-1374.87,3.46,12.9,0.99,1.66,99.24,88.7,99.88,99.77,98.37,96.01,99.81,2.07,2.33,1.99,9.78,0,13.43,149,132,17,2.17,5.07,0.4,175,59,116,2.55,2.26,2.73,4231,989,3242,61.75,37.95,76.35
驻同安办事处,37AL,201606,1606,0.64 ,4.42 ,966,3004.26,-656.42,336800.00%,3502.72,177.31,3.11,13.9,1.04,0.66,99.17,91.92,100,99.79,98.85,97.45,99.63,1.38,2.56,1.05,6.56,0,11.11,109,91,18,1.62,3.81,0.42,175,73,102,2.61,3.06,2.36,4159,895,3264,61.94,37.46,75.45
驻同安办事处,37AL,201607,1607,0.88 ,-0.86 ,945,3562.65,558.39,364900.00%,4524.76,1022.04,3.77,16.96,1.24,1,98.41,79.51,99.73,99.84,98.36,96.02,99.65,1.66,2.19,1.53,10.39,9.52,10.71,110,89,21,1.66,3.77,0.49,201,89,112,3.03,3.77,2.61,4410,859,3551,66.38,36.4,82.89
驻同安办事处,37AL,201608,1608,1.11 ,-8.38 ,990,4643.1,1080.45,338600.00%,3724.6,-800.16,4.69,13.18,1.1,0.67,98.48,88.85,99.88,100,98.29,95.84,99.77,1.87,2.59,1.65,10.98,3.85,14.29,153,128,25,2.42,5.38,0.63,185,97,88,2.92,4.08,2.23,4182,888,3294,66.02,37.31,83.31
驻同安办事处,37AL,201609,1609,0.54 ,7.80 ,863,2416.4,-2226.7,344100.00%,3853.92,129.32,2.8,11.71,1.12,0.96,99.54,88.46,99.36,99.62,98.2,95.9,99.37,2.28,2.86,2.13,9.09,0,12.16,96,76,20,1.61,3.8,0.5,157,78,79,2.63,3.9,1.99,4173,789,3384,70.03,39.49,85.43
驻同安办事处,37AL,201610,1610,0.95 ,-0.69 ,761,3188.59,772.19,286600.00%,3066.62,-787.3,4.19,11.97,1.07,0.94,99.08,91.88,99.86,100,98.19,95.64,99.64,0.58,0.91,0.49,14.29,14.29,14.29,104,76,28,2,4.04,0.85,184,75,109,3.54,3.99,3.29,3440,687,2753,66.23,36.5,83.12
驻同安办事处,37AL,201611,1611,3.07 ,-12.52 ,806,12597.78,9409.19,373500.00%,3622.95,556.33,15.63,24.57,0.97,1.07,98.14,85.94,99.97,98.53,97.32,92.86,99.49,0.57,0.74,0.53,3.85,0,5,163,130,33,2.52,6.15,0.76,232,81,151,3.59,3.83,3.47,4303,722,3581,66.57,34.14,82.34
驻同安办事处,37AL,201612,1612,0.73 ,434.77 ,762,2971.8,-9625.98,369200.00%,4135.04,512.09,3.9,18.53,1.12,0.57,99.74,82.02,99.95,100,98.68,97.33,99.54,0.54,0.64,0.51,16.67,0,21.05,117,81,36,1.74,3.09,0.88,180,57,123,2.67,2.17,3,4275,709,3566,63.52,27.01,86.87
驻同安办事处,37AL,201701,1701,0.77 ,0.49 ,628,2643.88,-327.92,283800.00%,3490.74,-644.3,4.21,53.64,1.23,1.62,99.68,74.4,99.82,98.4,97.67,91.1,99.88,2.87,2.55,2.94,23.81,28.57,22.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201702,1702,0.72 ,1.72 ,622,2332.5,-311.38,206300.00%,2021.74,-1469,3.75,26.78,0.98,0.7,99.68,67.03,99.9,100,98.06,93.12,100,2.45,3.49,2.16,17.24,11.11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201703,1703,1.64 ,-3.18 ,805,8484.7,6152.2,386200.00%,5368.18,3346.44,10.54,45.35,1.39,1.45,99.13,77.94,99.97,98.9,99,95.67,99.91,1.04,1.47,0.95,25,20,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻同安办事处,37AL,201704,1704,0.78 ,4.40 ,708,3058.56,-5426.14,335800.00%,3626.64,-1741.54,4.32,29.17,1.08,0.62,99.86,76.26,99.94,100,97.73,91.84,99.43,3.42,3.13,3.47,12.5,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201401,1401,0.40 ,0.00 ,49,4106.69,0,200.00%,1.16,0,83.81,64.14,0.58,2.45,34.69,60,100,100,0,0,0,10.91,11.76,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201402,1402,0.20 ,1.21 ,36,1624.32,-2482.37,200.00%,0.5,-0.66,45.12,0.09,0.25,0.51,47.22,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201403,1403,0.54 ,-2.32 ,40,5290,3665.68,100.00%,1.44,0.94,132.25,150.69,1.44,5.17,50,66.67,100,100,1.59,0,9.09,11.11,11.63,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201404,1404,0.62 ,-1.21 ,51,6908.46,1618.46,,0,-1.44,135.46,2.62,0,2.91,58.82,100,0,88.89,52.11,45.16,100,9.09,9.43,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201405,1405,0.58 ,1.66 ,56,6294.96,-613.5,400.00%,19.36,19.36,112.41,49.75,4.84,7.31,37.5,66.67,100,91.67,41.98,29.23,93.75,10.29,10,12.5,28.57,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201406,1406,0.46 ,0.82 ,44,3334.76,-2960.2,100.00%,0.44,-18.92,75.79,115.18,0.44,0.06,61.36,57.14,100,100,30.51,19.61,100,4.26,4.44,0,50,50,0,4,4,0,20,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201407,1407,0.20 ,15.31 ,41,1456.73,-1878.03,100.00%,1.53,1.09,35.53,35.39,1.53,1.79,78.05,80,100,100,59.42,50,100,6.82,4.76,50,0,0,0,3,3,0,7.32,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201408,1408,4.22 ,-22.19 ,37,25491.89,24035.16,700.00%,30.87,29.34,688.97,102.15,4.41,0.38,48.65,68.42,85.71,100,49.32,35.71,94.12,17.39,18.42,12.5,12.5,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201409,1409,0.68 ,24.26 ,82,4703.52,-20788.37,100.00%,2.78,-28.09,57.36,37.32,2.78,0.26,67.07,60,100,100,26.42,19.59,100,14.94,15.48,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201410,1410,1.72 ,-13.73 ,41,11051.14,6347.62,400.00%,23.8,21.02,269.54,19.74,5.95,9.87,36.59,85.71,100,85.71,39.39,30.91,81.82,8.51,4.76,40,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201411,1411,0.86 ,4.57 ,39,4250.22,-6800.92,200.00%,0.78,-23.02,108.98,43.41,0.39,49.12,46.15,72.73,100,77.78,55.74,46,100,7.32,7.69,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201412,1412,6.99 ,-47.47 ,67,39746.41,35496.19,100.00%,53.37,52.59,593.23,14.01,53.37,1.63,41.79,100,0,100,34.67,28.99,100,15.28,14.49,33.33,18.18,20,0,37,37,0,58.73,64.91,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201501,1501,0.24 ,418.04 ,38,1332.28,-38414.13,100.00%,0.26,-53.11,35.06,21.15,0.26,1.15,76.32,100,100,100,35.56,27.5,100,4.65,5,0,50,50,0,10,10,0,22.22,25,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201502,1502,0.84 ,-0.90 ,53,3066.05,1733.77,300.00%,53.88,53.62,57.85,0,17.96,0,67.92,0,66.67,100,51.67,45.28,100,5.36,3.77,33.33,33.33,50,0,9,9,0,15,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201503,1503,1.19 ,-2.97 ,42,5262.18,2196.13,200.00%,0.42,-53.46,125.29,0,0.21,1.76,69.05,100,100,100,84.78,83.72,100,8.7,9.3,0,75,75,0,13,13,0,28.26,30.23,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201504,1504,1.42 ,-32.06 ,54,6328.26,1066.08,200.00%,3.96,3.54,117.19,0,1.98,0,59.26,0,100,0,89.29,88.89,100,3.57,3.7,0,50,50,0,13,12,1,23.21,22.22,50,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201505,1505,0.40 ,29.79 ,43,1705.38,-4622.88,300.00%,3.99,0.03,39.66,166.13,1.33,166.42,60.47,0,100,0,100,100,100,2.08,2.27,0,0,0,0,12,10,2,25,22.73,50,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201506,1506,0.67 ,-8.16 ,46,2973.44,1268.06,100.00%,0.15,-3.84,64.64,0,0.15,0,39.13,0,100,0,100,100,100,4.26,4.35,0,50,50,0,7,7,0,14.89,15.22,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201507,1507,0.58 ,1.50 ,40,2312.4,-661.04,100.00%,19.45,19.3,57.81,0,19.45,0,60,0,100,0,100,100,100,2.44,0,100,0,0,0,3,3,0,7.32,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201508,1508,0.37 ,-0.13 ,24,2730.24,417.84,700.00%,1.54,-17.91,113.76,0,0.22,0,12.5,0,100,0,96.77,95.83,100,0,0,0,0,0,0,4,3,1,12.9,12.5,14.29,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201509,1509,8.26 ,-13.07 ,35,38072.65,35342.41,100.00%,0.14,-1.4,1087.79,0,0.14,0,25.71,0,100,0,83.33,82.86,100,16.67,17.14,0,66.67,66.67,0,12,12,0,33.33,34.29,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201510,1510,1.44 ,31.48 ,35,5120.15,-32952.5,100.00%,2.03,1.89,146.29,4.1,2.03,4.02,40,100,100,100,92.11,91.67,100,2.63,2.78,0,0,0,0,6,6,0,15.79,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201511,1511,0.97 ,4.57 ,32,2993.28,-2126.87,,0,-2.03,93.54,0,0,0,31.25,0,0,0,93.75,93.75,0,3.13,3.13,0,0,0,0,7,7,0,21.88,21.88,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201512,1512,0.76 ,0.38 ,51,2783.07,-210.21,200.00%,0.24,0.24,54.57,0,0.12,0,52.94,0,100,0,98.11,98.04,100,1.89,1.96,0,0,0,0,22,22,0,41.51,43.14,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201601,1601,0.49 ,2.46 ,30,1534.8,-1248.27,700.00%,21.42,21.18,51.16,84.35,3.06,5,40,0,100,100,100,100,100,2.44,3.13,0,100,100,0,12,11,1,29.27,34.38,11.11,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201602,1602,1.20 ,-0.94 ,35,2521.05,986.25,800.00%,14.48,-6.94,72.03,46.36,1.81,4.01,40,0,100,100,93.33,91.67,100,2.22,2.78,0,0,0,0,17,17,0,37.78,47.22,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201603,1603,1.00 ,-0.77 ,45,3971.25,1450.2,1300.00%,58.76,44.28,88.25,0,4.52,0,53.33,0,92.31,0,98.28,97.78,100,8.62,8.89,7.69,0,0,0,30,28,2,51.72,62.22,15.38,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201604,1604,1.23 ,-4.73 ,48,5220.96,1249.71,900.00%,8.37,-50.39,108.77,0,0.93,0,54.17,0,100,0,100,100,100,7.02,6.25,11.11,0,0,0,26,26,0,45.61,54.17,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201605,1605,1.09 ,-0.17 ,72,5322.96,102,1400.00%,15.12,6.75,73.93,97.1,1.08,1.66,40.28,0,100,100,97.73,97.26,100,4.6,4.17,6.67,0,0,0,41,41,0,46.59,56.16,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201606,1606,0.83 ,9.53 ,50,3907,-1415.96,1300.00%,284.18,269.06,78.14,115.27,21.86,17.7,50,0,92.31,100,98.48,98.04,100,3.03,3.92,0,0,0,0,34,34,0,51.52,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201607,1607,6.25 ,-33.12 ,48,25437.6,21530.6,1800.00%,34.92,-249.26,529.95,101.22,1.94,0.26,52.08,0,100,100,95.77,94.12,100,7.04,9.8,0,20,20,0,33,33,0,46.48,64.71,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201608,1608,0.68 ,175.24 ,59,2848.52,-22589.08,1800.00%,208.8,173.88,48.28,0,11.6,0,57.63,0,94.44,0,98.7,98.31,100,3.9,0,16.67,0,0,0,35,35,0,45.45,59.32,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201609,1609,0.99 ,-5.57 ,65,4436.9,1588.38,1800.00%,42.48,-166.32,68.26,0,2.36,0,60,0,100,0,98.8,98.46,100,2.41,1.54,5.56,0,0,0,39,39,0,46.99,60,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201610,1610,0.96 ,1.08 ,54,3218.94,-1217.96,2000.00%,52.6,10.12,59.61,0,2.63,0,74.07,0,100,0,100,100,100,0,0,0,0,0,0,33,33,0,44.59,61.11,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201611,1611,1.58 ,-4.34 ,75,6477,3258.06,1800.00%,22.14,-30.46,86.36,0,1.23,0,58.67,0,100,0,100,100,100,5.38,5.33,5.56,20,0,100,38,38,0,40.86,50.67,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201612,1612,3.52 ,-357.46 ,73,14391.22,7914.22,1500.00%,15.3,-6.84,197.14,0,1.02,0,21.92,0,100,0,100,100,100,1.14,1.37,0,0,0,0,31,31,0,35.23,42.47,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201701,1701,1.16 ,15.52 ,79,3950.79,-10440.43,1000.00%,8.5,-6.8,50.01,0,0.85,0,51.9,0,100,0,100,100,100,2.17,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201702,1702,1.18 ,0.66 ,48,3830.88,-119.91,1500.00%,18.75,10.25,79.81,0,1.25,0,56.25,0,100,0,100,100,100,1.59,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201703,1703,0.52 ,0.59 ,63,2689.47,-1141.41,1900.00%,147.82,129.07,42.69,0,7.78,0,50.79,0,94.74,0,100,100,100,3.66,4.76,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉肖厝办,37AM,201704,1704,0.90 ,-0.68 ,74,3524.62,835.15,16400.00%,318.16,170.34,47.63,0,1.94,0,62.16,0,100,0,100,100,100,2.1,1.35,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201401,1401,4.06 ,0.00 ,1162,41913.34,0,220200.00%,2928.66,0,36.07,9.55,1.33,2.94,69.79,94.82,99.64,97.98,0,0,0,9.81,21.26,3.46,13.73,15.22,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201402,1402,3.41 ,6.69 ,839,28223.96,-13689.38,37700.00%,350.61,-2578.05,33.64,37.05,0.93,2.91,61.03,92.05,99.2,99.42,0,0,0,11.86,15.81,4.39,13.95,14,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201403,1403,3.22 ,-2.24 ,1216,31761.92,3537.96,140300.00%,2062.41,1711.8,26.12,26.67,1.47,1.48,67.11,89.46,99.22,98.78,4.54,4.7,4.39,13.79,19.66,8.57,22.3,18.84,29.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201404,1404,3.11 ,-2.26 ,1291,34792.45,3030.53,228700.00%,4939.92,2877.51,26.95,32.28,2.16,1.19,70.26,91.38,98.95,98.71,25.59,21.97,27.86,11.37,20.05,5.97,11.41,10.12,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201405,1405,2.20 ,29.80 ,1170,23774.4,-11018.05,154000.00%,2417.8,-2522.12,20.32,32.52,1.57,1.32,77.78,88.33,99.22,98.91,53.87,30.9,71.94,11.39,16.92,7.03,10.64,10.68,10.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201406,1406,2.29 ,2.01 ,1079,16562.65,-7211.75,92000.00%,809.6,-1608.2,15.35,10.54,0.88,1.1,82.48,97.04,99.67,99.07,58.05,47.14,70.18,11.11,14.9,6.82,14.39,15.66,11.25,703,700,3,28.69,55.12,0.25,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201407,1407,2.27 ,3.02 ,1007,16192.56,-370.09,116200.00%,1498.98,689.38,16.08,8.1,1.29,0.75,84.11,96.76,99.14,99.59,64.79,48.17,79.6,9.64,13.32,6.37,12.35,13.92,9.41,657,652,5,25.75,54.24,0.37,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201408,1408,6.43 ,-20.86 ,983,38779.35,22586.79,122400.00%,1640.16,141.18,39.45,5.18,1.34,0.49,79.76,98.36,99.1,100,62.68,47.11,75.57,10.58,14.9,7,15.94,18.75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201409,1409,8.24 ,-21.00 ,1032,56770.32,17990.97,104700.00%,691.02,-949.14,55.01,9.77,0.66,0.68,78.68,97.22,99.81,99.58,63.98,54.98,72.98,11.16,15.56,6.82,20,20.32,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201410,1410,2.28 ,91.07 ,895,14669.05,-42101.27,132800.00%,1168.64,477.62,16.39,12.09,0.88,0.39,85.47,96.84,99.55,100,67.83,48.57,81.49,6.43,9.02,4.59,17.18,13.68,22.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201411,1411,3.23 ,-0.87 ,804,15967.44,1298.39,142000.00%,610.6,-558.04,19.86,4.6,0.43,1.31,78.98,98.91,99.86,99.49,74.03,51.52,87.8,5.76,10.85,2.69,22.22,25.49,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201412,1412,3.37 ,-4.32 ,1004,19196.48,3229.04,116100.00%,1137.78,527.18,19.12,10.05,0.98,0.71,79.88,96.57,99.31,100,66.93,50.93,80.89,8.14,11.06,5.56,18.36,14.39,25.33,711,707,4,27.3,58.14,0.29,0,0,0,0,0,0,0,0,0,0,0,0
泉晋江办,37AN,201501,1501,3.72 ,-17.64 ,900,20817,1620.52,147000.00%,1822.8,685.02,23.13,2.43,1.24,1.2,74.78,98.35,99.46,99.45,70.05,45.47,86.15,8.29,11.53,6.2,21.1,27.73,13.13,569,566,3,20.8,52.31,0.18,2,2,0,0.07,0.18,0,87,77,10,3.18,7.12,0.6
泉晋江办,37AN,201502,1502,3.67 ,3.81 ,612,13457.88,-7359.12,128300.00%,1039.23,-783.57,21.99,3.85,0.81,1.2,79.74,97.71,99.69,97.84,72.33,41.18,88.61,5.01,9.38,2.75,22.86,29.85,10.53,364,362,2,16.81,48.72,0.14,0,0,0,0,0,0,71,60,11,3.28,8.08,0.77
泉晋江办,37AN,201503,1503,4.19 ,-6.76 ,815,18467.9,5010.02,84200.00%,614.66,-424.57,22.66,9.09,0.73,0.91,80.12,98.08,99.88,99.47,76.08,59.82,92.23,9.46,11.83,7.16,13.51,14.04,12.68,446,446,0,21.72,43.6,0,1,1,0,0.05,0.1,0,72,60,12,3.51,5.87,1.17
泉晋江办,37AN,201504,1504,3.47 ,91.56 ,978,15423.06,-3044.84,158100.00%,1976.25,1361.59,15.77,10.19,1.25,3.3,84.76,96.54,99.3,98.29,90.38,80.6,96.91,9.56,15.46,5.66,12.27,16.85,4.04,440,429,11,14.3,34.82,0.6,0,0,0,0,0,0,118,104,14,3.83,8.44,0.76
